,Govt ID #,Issuer/Government Name,County,Government Type,Year,variable,value
138,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
139,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
140,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,7006403649.02
141,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
142,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,867150.0
143,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
144,101-258-05,Northgate Crossing Road UD,Harris,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
145,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
146,247-208-10,Oak Hills Development Road District,Wilson,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
147,133-204-10,Oakridge Road District,Kerr,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
148,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
149,015-003-OT,Port Authority of San Antonio,Bexar,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,39715142.5
150,247-207-10,President’s Park Road District,Wilson,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
151,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
152,192-203-10,Reagan County Road District,Reagan,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
153,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
154,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,79547443.75
155,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
156,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,15750.0
157,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,1152480.0
158,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
159,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
160,105-201-10,Springlake Road District 1,Hays,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
161,217-201-10,Stonewall Road District,Stonewall,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
162,011-201-10,Stony Point Road District,Bastrop,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
163,112-RMA,Sulphur River Regional Mobility Auth,Delta-Hopkins-Hunt-Lamar,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
164,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
165,019-OT,Texamericas Center,Bowie,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,3236237.5
166,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,614490074.203
167,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
168,170-002-09,Town Center ID,Montgomery,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
169,188-201-10,Valle de Oro Road District,Potter,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
170,237-000-10,Waller County FM,Waller,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
171,188-202-10,Walnut Hills Road District,Potter,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
172,133-201-10,West Creek Road District,Kerr,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
173,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,3790880.0
174,247-204-10,Wilson County Park Road District,Wilson,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
175,248-203-10,Winkler County Road District,Winkler,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
176,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
177,247-211-10,Woodvalley Acres Road District,Wilson,OSD,2008,Revenue Debt Interest Outstanding as of 8/31/08 ,0.0
178,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,1681012.5
179,015-RMA,Alamo Regional Mobility Auth,Bexar,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
180,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,24090213.75
181,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
182,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
183,247-205-10,Blackjack Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
184,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
185,105-203-10,Burnett Ranch Road District,Hays,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
186,031-RMA,Cameron County Regional Mobility Auth,Cameron,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
187,071-RMA,Camino Real Regional Mobility Auth,El Paso,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,342370025.0
188,227-RMA,Central Texas Regional Mobility Auth,Travis-Williamson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,544800250.0
189,015-201-09,Cibolo Canyons Special ID,Bexar,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,630000.0
190,247-202-10,CLPP Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
191,048-201-10,Concho County Lateral Road District,Concho,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
192,247-210-10,Country Acres Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
193,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,3472912514.94
194,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,10000000.0
195,059-201-09,Deaf Smith County Noxious Weed Dist,Deaf Smith,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
196,061-201-05,Denton County Road UD 1,Denton,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
197,061-OT,Denton County Transportation Authority,Denton,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,22859805.5556
198,066-201-33,Duval County Vocational District,Duval,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
199,101-001-09,East Aldine Management District,Harris,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,4069212.5
200,170-001-09,East Montgomery County ID,Montgomery,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,7222565.0
201,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
202,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
203,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
204,246-201-09,Georgetown Village PID 1,Williamson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
205,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
206,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
207,101-201-33,Harris County Department of Education,Harris,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
208,101-201-10,Harris County Road ID 1,Harris,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
209,247-209-10,HELROBQ Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
210,133-202-10,Heritage Park Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
211,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
212,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
213,111-201-45,Hood County Library District,Hood,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
214,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,2356695.83333
215,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,399125.0
216,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,1233125.6
217,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,3767697.5
218,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
219,227-OT,Housing Authority of Travis County,Travis,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,1989550.74428
220,133-203-10,Ingram Hills Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
221,118-203-10,Irion County Road District,Irion,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
222,133-206-10,Kerrville South Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
223,247-206-10,Kothman Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
224,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
225,150-201-10,Llano County Road District 1,Llano,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
226,101-OT,Metropolitan Transit Auth of Harris Co,Harris,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
227,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,143000000.0
228,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
229,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,12001978043.3
230,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,175000000.0
231,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,2277150.0
232,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
233,101-258-05,Northgate Crossing Road UD,Harris,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
234,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
235,247-208-10,Oak Hills Development Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
236,133-204-10,Oakridge Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
237,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
238,015-003-OT,Port Authority of San Antonio,Bexar,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,78495142.5
239,247-207-10,President’s Park Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
240,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
241,192-203-10,Reagan County Road District,Reagan,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
242,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
243,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,244272443.75
244,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
245,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,315750.0
246,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,3757480.0
247,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
248,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
249,105-201-10,Springlake Road District 1,Hays,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
250,217-201-10,Stonewall Road District,Stonewall,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
251,011-201-10,Stony Point Road District,Bastrop,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
252,112-RMA,Sulphur River Regional Mobility Auth,Delta-Hopkins-Hunt-Lamar,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
253,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
254,019-OT,Texamericas Center,Bowie,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,10276237.5
255,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,1282859070.9
256,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,208069000.0
257,170-002-09,Town Center ID,Montgomery,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
258,188-201-10,Valle de Oro Road District,Potter,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
259,237-000-10,Waller County FM,Waller,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
260,188-202-10,Walnut Hills Road District,Potter,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
261,133-201-10,West Creek Road District,Kerr,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
262,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,18990880.0
263,247-204-10,Wilson County Park Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
264,248-203-10,Winkler County Road District,Winkler,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
265,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
266,247-211-10,Woodvalley Acres Road District,Wilson,OSD,2008,Revenue Debt Service Outstanding as of 8/31/08 ,0.0
267,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2008,Population ,0.0
268,015-RMA,Alamo Regional Mobility Auth,Bexar,OSD,2008,Population ,0.0
269,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2008,Population ,174727.0
270,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2008,Population ,8722.0
271,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2008,Population ,0.0
272,247-205-10,Blackjack Road District,Wilson,OSD,2008,Population ,0.0
273,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2008,Population ,0.0
274,105-203-10,Burnett Ranch Road District,Hays,OSD,2008,Population ,0.0
275,031-RMA,Cameron County Regional Mobility Auth,Cameron,OSD,2008,Population ,0.0
276,071-RMA,Camino Real Regional Mobility Auth,El Paso,OSD,2008,Population ,0.0
277,227-RMA,Central Texas Regional Mobility Auth,Travis-Williamson,OSD,2008,Population ,0.0
278,015-201-09,Cibolo Canyons Special ID,Bexar,OSD,2008,Population ,0.0
279,247-202-10,CLPP Road District,Wilson,OSD,2008,Population ,0.0
280,048-201-10,Concho County Lateral Road District,Concho,OSD,2008,Population ,0.0
281,247-210-10,Country Acres Road District,Wilson,OSD,2008,Population ,0.0
282,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2008,Population ,2500000.0
283,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2008,Population ,0.0
284,059-201-09,Deaf Smith County Noxious Weed Dist,Deaf Smith,OSD,2008,Population ,0.0
285,061-201-05,Denton County Road UD 1,Denton,OSD,2008,Population ,2625.0
286,061-OT,Denton County Transportation Authority,Denton,OSD,2008,Population ,0.0
287,066-201-33,Duval County Vocational District,Duval,OSD,2008,Population ,0.0
288,101-001-09,East Aldine Management District,Harris,OSD,2008,Population ,48906.0
289,170-001-09,East Montgomery County ID,Montgomery,OSD,2008,Population ,77449.0
290,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2008,Population ,0.0
291,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2008,Population ,0.0
292,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2008,Population ,0.0
293,246-201-09,Georgetown Village PID 1,Williamson,OSD,2008,Population ,0.0
294,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2008,Population ,0.0
295,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2008,Population ,0.0
296,101-201-33,Harris County Department of Education,Harris,OSD,2008,Population ,3596086.0
297,101-201-10,Harris County Road ID 1,Harris,OSD,2008,Population ,0.0
298,247-209-10,HELROBQ Road District,Wilson,OSD,2008,Population ,0.0
299,133-202-10,Heritage Park Road District,Kerr,OSD,2008,Population ,0.0
300,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2008,Population ,0.0
301,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2008,Population ,0.0
302,111-201-45,Hood County Library District,Hood,OSD,2008,Population ,0.0
303,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2008,Population ,0.0
304,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2008,Population ,0.0
305,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2008,Population ,0.0
306,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2008,Population ,0.0
307,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2008,Population ,0.0
308,227-OT,Housing Authority of Travis County,Travis,OSD,2008,Population ,0.0
309,133-203-10,Ingram Hills Road District,Kerr,OSD,2008,Population ,0.0
310,118-203-10,Irion County Road District,Irion,OSD,2008,Population ,0.0
311,133-206-10,Kerrville South Road District,Kerr,OSD,2008,Population ,0.0
312,247-206-10,Kothman Road District,Wilson,OSD,2008,Population ,0.0
313,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2008,Population ,0.0
314,150-201-10,Llano County Road District 1,Llano,OSD,2008,Population ,0.0
315,101-OT,Metropolitan Transit Auth of Harris Co,Harris,OSD,2008,Population ,4841854.0
316,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2008,Population ,0.0
317,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2008,Population ,0.0
318,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2008,Population ,0.0
319,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2008,Population ,0.0
320,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2008,Population ,0.0
321,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2008,Population ,0.0
322,101-258-05,Northgate Crossing Road UD,Harris,OSD,2008,Population ,4908.0
323,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2008,Population ,0.0
324,247-208-10,Oak Hills Development Road District,Wilson,OSD,2008,Population ,0.0
325,133-204-10,Oakridge Road District,Kerr,OSD,2008,Population ,0.0
326,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2008,Population ,0.0
327,015-003-OT,Port Authority of San Antonio,Bexar,OSD,2008,Population ,0.0
328,247-207-10,President’s Park Road District,Wilson,OSD,2008,Population ,0.0
329,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2008,Population ,0.0
330,192-203-10,Reagan County Road District,Reagan,OSD,2008,Population ,0.0
331,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2008,Population ,0.0
332,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2008,Population ,0.0
333,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2008,Population ,0.0
334,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2008,Population ,0.0
335,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2008,Population ,0.0
336,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2008,Population ,0.0
337,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2008,Population ,0.0
338,105-201-10,Springlake Road District 1,Hays,OSD,2008,Population ,0.0
339,217-201-10,Stonewall Road District,Stonewall,OSD,2008,Population ,0.0
340,011-201-10,Stony Point Road District,Bastrop,OSD,2008,Population ,0.0
341,112-RMA,Sulphur River Regional Mobility Auth,Delta-Hopkins-Hunt-Lamar,OSD,2008,Population ,0.0
342,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2008,Population ,0.0
343,019-OT,Texamericas Center,Bowie,OSD,2008,Population ,0.0
344,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2008,Population ,0.0
345,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2008,Population ,0.0
346,170-002-09,Town Center ID,Montgomery,OSD,2008,Population ,0.0
347,188-201-10,Valle de Oro Road District,Potter,OSD,2008,Population ,0.0
348,237-000-10,Waller County FM,Waller,OSD,2008,Population ,0.0
349,188-202-10,Walnut Hills Road District,Potter,OSD,2008,Population ,0.0
350,133-201-10,West Creek Road District,Kerr,OSD,2008,Population ,0.0
351,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2008,Population ,0.0
352,247-204-10,Wilson County Park Road District,Wilson,OSD,2008,Population ,0.0
353,248-203-10,Winkler County Road District,Winkler,OSD,2008,Population ,0.0
354,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2008,Population ,94518.0
355,247-211-10,Woodvalley Acres Road District,Wilson,OSD,2008,Population ,0.0
356,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
357,015-RMA,Alamo Regional Mobility Auth,Bexar,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
358,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2008,Debt Ratio Revenue Debt Per Capita ,84.27432509
359,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
360,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
361,247-205-10,Blackjack Road District,Wilson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
362,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
363,105-203-10,Burnett Ranch Road District,Hays,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
364,031-RMA,Cameron County Regional Mobility Auth,Cameron,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
365,071-RMA,Camino Real Regional Mobility Auth,El Paso,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
366,227-RMA,Central Texas Regional Mobility Auth,Travis-Williamson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
367,015-201-09,Cibolo Canyons Special ID,Bexar,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
368,247-202-10,CLPP Road District,Wilson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
369,048-201-10,Concho County Lateral Road District,Concho,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
370,247-210-10,Country Acres Road District,Wilson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
371,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2008,Debt Ratio Revenue Debt Per Capita ,651.04
372,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2008,Debt Ratio Revenue Debt Per Capita ,4.0
373,059-201-09,Deaf Smith County Noxious Weed Dist,Deaf Smith,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
374,061-201-05,Denton County Road UD 1,Denton,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
375,061-OT,Denton County Transportation Authority,Denton,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
376,066-201-33,Duval County Vocational District,Duval,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
377,101-001-09,East Aldine Management District,Harris,OSD,2008,Debt Ratio Revenue Debt Per Capita ,58.1728213307
378,170-001-09,East Montgomery County ID,Montgomery,OSD,2008,Debt Ratio Revenue Debt Per Capita ,67.3991917262
379,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
380,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
381,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
382,246-201-09,Georgetown Village PID 1,Williamson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
383,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
384,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
385,101-201-33,Harris County Department of Education,Harris,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
386,101-201-10,Harris County Road ID 1,Harris,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
387,247-209-10,HELROBQ Road District,Wilson,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
388,133-202-10,Heritage Park Road District,Kerr,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
389,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
390,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2008,Debt Ratio Revenue Debt Per Capita ,0.0
